name,latitude,longitude,review_count,rating,Friday,Saturday,Sunday,Monday,Tuesday,Wednesday,Thursday,verified,Friday_morning,Friday_afternoon,Friday_evening,Saturday_morning,Saturday_afternoon,Saturday_evening,Sunday_morning,Sunday_afternoon,Sunday_evening,Monday_morning,Monday_afternoon,Monday_evening,Tuesday_morning,Tuesday_afternoon,Tuesday_evening,Wednesday_morning,Wednesday_afternoon,Wednesday_evening,Thursday_morning,Thursday_afternoon,Thursday_evening,Website_known,Phone_known,main_category,geo_cluster
Dr. Nasreen Salahuddin,25.2317573,55.3240299,-0.1371183128848547,-1.9204856003355781,4-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Closet Case,25.197796,55.2757053,-0.13606964972424265,-1.324159173258592,10 AM-12 AM,10 AM-12 AM,10 AM-11 PM,10 AM-11 PM,10 AM-11 PM,10 AM-11 PM,10 AM-12 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
E3140 GALADARI,25.2748656,55.3463231,-0.1375377781490995,0.31573850120312,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Al Haiba cafeteria,23.6612805,53.7294685,-0.1373280455169771,-1.4732407800278386,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Restaurant,0
Staanofzitten.nl Kantoorinrichting,52.1186346,5.308968,-0.13544045182787542,1.0611465350493527,8 AM-6 PM,Closed,Closed,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,8 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Office,1
Blue Planet Aquarium,53.2620461,-2.8870282,1.2911609118687544,-0.28058792587386666,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tourist,1
The Rotterdam Library,51.9210945,4.4900375,-0.13690858025273228,-0.727832746181606,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Library,1
Chubby Cheeks Nursery - MOCD,25.2821853,55.3763164,-0.1285192749678359,0.7629833215108593,7 AM-4 PM,11 AM-3 PM,Closed,7 AM-4 PM,7 AM-4 PM,7 AM-4 PM,7 AM-4 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Arizona-Sonora Desert Museum,32.242686299999995,-111.1675621,1.9574814841216497,0.7629833215108593,8:30 AM-5 PM,8:30 AM-5 PM,8:30 AM-5 PM,8:30 AM-5 PM,8:30 AM-5 PM,8:30 AM-5 PM,8:30 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tourist,3
Cemetery Kamp-Bornhofen,50.2314753,7.6136938,-0.13124579918542723,0.16665689443387402,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Other,2
ITCH Bakery & Florists,25.2321892,55.4330345,-0.1346015212993858,0.9120649282801067,9 AM-11 PM,9 AM-11 PM,9 AM-11 PM,9 AM-11 PM,9 AM-11 PM,9 AM-11 PM,9 AM-11 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Bakery,0
Immobilien Spezialisten,50.1123839,8.684566,-0.13124579918542723,0.16665689443387402,Closed,Closed,Closed,9 AM-5:30 PM,9 AM-5:30 PM,9 AM-3 PM,9 AM-5:30 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,2
Baniyas Real Estate,25.2799,55.3538,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
Amstelveen Municipality,52.3009731,4.844301499999999,-0.07314986008751978,0.017575287664626682,8:30 AM-12:30 PM,Closed,Closed,8:30 AM-3:30 PM,8:30 AM-3:30 PM,8:30 AM-3:30 PM,8:30 AM-7:30 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,1
Al Warqa Third Community Facility Park,25.1930655,55.4147843,-0.13544045182787542,0.6139017147416134,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Park,0
ORIENT LINE DRUG STORE L.L.C,25.1681756,55.4143633,-0.13774751078122194,1.0611465350493527,Closed,Closed,9 AM-5 PM,8 AM-6 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
MIH Dental Clinic - Best Dental Clinic,25.23871,55.3052762,-0.13145553181754963,0.6139017147416134,9:30 AM-10 PM,9:30 AM-10 PM,9:30 AM-10 PM,9:30 AM-10 PM,9:30 AM-10 PM,9:30 AM-10 PM,9:30 AM-10 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,0
V&C ROOFING,41.9188605,-71.793318,-0.1375377781490995,1.0611465350493527,8 AM-5 PM,8 AM-5 PM,Closed,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,4
Cumbria Constabulary - Longtown Police Station,55.0103437,-2.9705511,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,1
Express jas super market,23.6182452,53.7048782,-0.1331333928745289,0.6139017147416134,7:30 AM-12:30 AM,7:30 AM-12:30 AM,7:30 AM-12:30 AM,7:30 AM-12:30 AM,7:30 AM-12:30 AM,7:30 AM-12:30 AM,7:30 AM-12:30 AM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
TCP Brokerage GmbH,50.11591,8.670103,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,2
Au Pied Du Mont Campgrounds,45.4902723,-73.0871289,-0.09160633171429182,-0.13150631910461932,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Park,4
Paw Sisters Veterinary Clinic,25.2504201,55.3429711,-0.12809980970359108,0.6139017147416134,10 AM-7 PM,10 AM-7 PM,10 AM-7 PM,10 AM-7 PM,10 AM-7 PM,10 AM-7 PM,10 AM-7 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hospital,0
Me & You Beauty Salon,25.2461287,55.4528726,-0.1329236602424065,-0.4296695326431127,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Beauty,0
Pure Karma Jewellery,25.258019,55.3232836,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Jeweler,0
BillyBird Park Hemelrijk,51.637611,5.6697457,0.639102158600183,0.16665689443387402,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tourist,1
Shoe Palace,36.1636987,-115.1570685,-0.0754569190408663,-0.28058792587386666,10 AM-8 PM,10 AM-8 PM,11 AM-7 PM,10 AM-8 PM,10 AM-8 PM,10 AM-8 PM,10 AM-8 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,3
Wadi Al Bayan Computer Co LLC,25.2667973,55.3229162,-0.13774751078122194,1.0611465350493527,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
AL QAMAR AL MALAKI ELECTRONICS TRADING LLC,25.2698331,55.3161752,-0.13774751078122194,-3.4113016680280435,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Hud Hud Travel & Umra,50.10871,8.6688305,-0.13606964972424265,-1.4732407800278386,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,2
Eve Lounge Russian Club,25.2234079,55.2824313,-0.11782291072959301,-0.13150631910461932,9:30 PM-3 AM,9:30 PM-3 AM,9:30 PM-3 AM,9:30 PM-3 AM,9:30 PM-3 AM,9:30 PM-3 AM,9:30 PM-3 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Police Scotland,55.8205943,-3.7995816,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,1
Saleem Car's And Buses Rental,25.4385735,55.5117484,-0.1373280455169771,-2.3677304206433174,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
KATRINA STORE - JONE (BUSINESS BAY),25.1858547,55.283148,-0.13124579918542723,0.16665689443387402,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Store,0
מסגד קן נתוי 789356278346265,25.303659,55.3731058,-0.13774751078122194,1.0611465350493527,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Big Easy Roofing,29.982897,-90.2774806,-0.13565018445999782,1.0611465350493527,8 AM-5 PM,Closed,Closed,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,5
Rotterdam Central Library,51.9210943,4.489188599999999,-0.0068743483368383625,0.017575287664626682,10 AM-9 PM,Closed,1-5 PM,1-9 PM,10 AM-9 PM,10 AM-9 PM,10 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Library,1
Van Oort Dakdekkersbedrijf,52.1148905,5.1337169,-0.1375377781490995,-1.9204856003355781,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,1
Lucky massage center,25.2973312,55.3826215,-0.13774751078122194,-1.9204856003355781,10 AM-12 AM,10 AM-12 AM,10 AM-12 AM,10 AM-12 AM,10 AM-12 AM,10 AM-12 AM,10 AM-12 AM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
New Look,55.861774,-4.2533116,0.14308448363068446,-0.28058792587386666,9:30 AM-7 PM,9:30 AM-7 PM,10:30 AM-6 PM,9:30 AM-7 PM,9:30 AM-7 PM,9:30 AM-7 PM,9:30 AM-8 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,1
Police Scotland,55.850936,-4.1107749,-0.13124579918542723,0.16665689443387402,9 AM-12:30 PM,Closed,Closed,9 AM-12:30 PM,9 AM-12:30 PM,9 AM-12:30 PM,9 AM-12:30 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,1
Lori's Shoes,42.0999261,-87.7691478,-0.13627938235636505,-0.5787511394123593,10 AM-5:30 PM,10 AM-5:30 PM,11 AM-4 PM,10 AM-5:30 PM,10 AM-5:30 PM,10 AM-5:30 PM,10 AM-5:30 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,5
Flavors Grill Abu Dhabi,24.5278635,54.3639404,6.777976300823111,0.9120649282801067,7 AM-12 AM,7 AM-12 AM,7 AM-12 AM,7 AM-12 AM,7 AM-12 AM,7 AM-12 AM,7 AM-12 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Restaurant,0
Flamingo Casino Heerenveen,52.9593176,5.9223518,-0.11992023705081711,-0.727832746181606,10 AM-12 AM,10 AM-12 AM,10 AM-12 AM,10 AM-12 AM,10 AM-12 AM,10 AM-12 AM,10 AM-12 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,1
ThisTime Bar,54.8928475,-2.9336996,-0.13166526444967205,0.7629833215108593,12 PM-12 AM,12 PM-12 AM,Closed,Closed,Closed,Closed,4 PM-12 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Restaurant,1
Shoe City - Hemet,33.7471883,-116.9719542,0.005709609590506211,-0.5787511394123593,10 AM-9 PM,10 AM-8 PM,10 AM-8 PM,10 AM-9 PM,10 AM-9 PM,10 AM-9 PM,10 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,3
Eurovets Veterinary Suppliers,25.1354354,55.2520874,-0.1375377781490995,0.31573850120312,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Hanoof tameem advocates & lawyers,25.3589759,55.3851445,-0.1375377781490995,-1.9204856003355781,Closed,Closed,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,0
Perfect Wood,25.2941445,55.4048989,-0.1375377781490995,1.0611465350493527,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Museum,0
NMC Pharmacy Al Nahda,25.3014801,55.3734945,-0.0934939254033935,-0.4296695326431127,8-11:30 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Pharmacy,0
BIGmart Home,23.6568306,53.7033803,-0.13124579918542723,0.16665689443387402,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,0
BIGmart Home,23.6568306,53.7033803,-0.13124579918542723,0.16665689443387402,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,0
BIGmart Home,23.6568306,53.7033803,-0.13124579918542723,0.16665689443387402,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,0
BIGmart Home,23.6568306,53.7033803,-0.13124579918542723,0.16665689443387402,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,0
RAINBOW HOTEL APARTMENTS,24.4894478,54.3648156,-0.05783937794258388,-1.324159173258592,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hotel,0
SRE,25.0805905,55.1403024,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Service Funéraire L'Éternel,46.1166778,-70.6793362,-0.13565018445999782,0.464820107972366,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Other,4
Fazenda Rodizio Bar & Grill Edinburgh,55.9522743,-3.202989,0.6644798070869946,0.6139017147416134,12-3 PM,12-2:30 PM,12-3 PM,12-3 PM,12-3 PM,12-3 PM,12-3 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Restaurant,1
Amity Private School Sharjah,25.2964784,55.456892,-0.06538975269899062,0.017575287664626682,Closed,Closed,9 AM-12:30 PM,7:45 AM-4 PM,7:45 AM-4 PM,7:45 AM-4 PM,7:45 AM-4 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Enterprise Rent-A-Car,43.0260295,-74.9853607,-0.11677424756898097,-0.28058792587386666,8 AM-5 PM,9 AM-12 PM,Closed,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,4
Adventure Sign & Printing,25.2718525,55.31574,-0.126002483382367,0.9120649282801067,10 AM-11:30 PM,9 AM-11:30 PM,4 AM-10 PM,9 AM-11:30 PM,9 AM-11:30 PM,9 AM-11:30 PM,9 AM-11:30 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Shop,0
Lake Campground,34.391133499999995,-117.7229121,-0.13418205603514097,-0.5787511394123593,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,3
Al warqa 4 neighbours park,25.1882328,55.4418836,-0.1373280455169771,0.6139017147416134,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Park,0
New Jewish Cemetery,49.9920522,8.2509996,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,2
Hotel am Kornmarkt GmbH,50.116323,8.694879799999999,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hotel,2
Aster Pharmacy - Al Fattan Building,25.2696047,55.380495,-0.11257959492653277,-0.13150631910461932,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Shop,0
marys travel agency,25.2698207,55.3117899,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
Spaarrekeningen vergelijken,52.133921,5.224818,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Bank,1
Spaarrekeningen vergelijken,52.133921,5.224818,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Bank,1
Spaarrente hulp,52.133921,5.224818,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Bank,1
Spaarrente hulp,52.133921,5.224818,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Bank,1
Beauty Dose Ladies Salon,25.1921463,55.4056396,-0.1197105044186947,0.6139017147416134,12-10 PM,10 AM-10 PM,10 AM-10 PM,Closed,10 AM-10 PM,10 AM-10 PM,10 AM-10 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,0
Geldmaat,52.08945,5.181159999999999,-0.13124579918542723,0.16665689443387402,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Bank,1
Milano Fashion Jewellery Impex,25.2699281,55.3008012,-0.12537328548599977,0.16665689443387402,9:15 AM-12:30 PM,9:15 AM-2 PM,Closed,9:15 AM-2 PM,9:15 AM-2 PM,9:15 AM-2 PM,9:15 AM-2 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Shop,0
Books-A-Million,33.9817484,-84.0789645,0.2720700523859664,0.31573850120312,10 AM-9 PM,10 AM-9 PM,11 AM-7 PM,10 AM-8 PM,10 AM-8 PM,10 AM-8 PM,10 AM-8 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Shop,5
Tal Bicycles,25.3760218,55.4720861,-0.13124579918542723,0.16665689443387402,8 AM-12 PM,8 AM-12 PM,8 AM-12 PM,8 AM-12 PM,8 AM-12 PM,8 AM-12 PM,8 AM-12 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Shop,0
Flamingo Casino Alkmaar,52.6375426,4.747864,-0.11132119913379832,-0.727832746181606,9 AM-4 AM,9 AM-4 AM,9 AM-4 AM,9 AM-4 AM,9 AM-4 AM,9 AM-4 AM,9 AM-4 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,1
Ashtar used car dealer,25.3499386,55.4823625,-0.13690858025273228,0.7629833215108593,4-9 PM,9 AM-9 PM,9 AM-9:30 PM,9 AM-9:30 PM,9 AM-9:30 PM,9 AM-9:30 PM,9 AM-9:30 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Dealer,0
CLASSIC WAY HARDWARE & ELECTRICAL TRADING L.L.C,25.2720956,55.3116743,-0.13124579918542723,0.16665689443387402,8 AM-1 PM,8 AM-1 PM,Closed,8 AM-1 PM,8 AM-1 PM,8 AM-1 PM,8 AM-1 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Store,0
Beach Rotana - all suites,24.4964431,54.3831329,-0.07608611693723352,0.9120649282801067,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hotel,0
Zayed Public Park,23.6606463,53.7165678,-0.13376259077089614,-0.13150631910461932,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Park,0
النسر الملكي لتأجير السيارات,25.3461806,55.4210708,-0.13774751078122194,1.0611465350493527,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Agency,0
The Kids Dentist Jumeirah Dubai,25.2026955,55.2504091,-0.13355285813877374,1.0611465350493527,9 AM-7 PM,9 AM-7 PM,10 AM-6 AM,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,9 AM-7 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Oval Dental Clinic,25.1882726,55.2716896,-0.07440825588025424,0.7629833215108593,Closed,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9 AM-9 PM,9:30 AM-9 PM,9 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,0
Dubai Police,25.1688746,55.3648892,-0.13124579918542723,0.16665689443387402,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Office,0
Mosque,24.3777646,54.5151597,-0.13585991709212025,0.6139017147416134,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
Emirates Post - Umm Suqeim Post Office,25.1449609,55.2036356,-0.12747061180722385,0.6139017147416134,8 AM-12 PM,Closed,Closed,8 AM-3:30 PM,8 AM-3:30 PM,8 AM-3:30 PM,8 AM-3:30 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,0
